Año,Trimestre,Provincia,Banda ancha fija,Dial up,Total_BandaProv,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Others_Rangos_VelocidadProv,Total_Rangos_VelocidadProv,ADSL,Cablemodem,Fibra óptica,Wireless,Others_TechProv,Total_TechProv,Accesos por cada 100 hogares,Mbps (Media de bajada),Date
2015,3,Chaco,85.354,16.0,85.37,240.0,10.353,47.131,19.016,7.498,979.0,157.0,0.0,85.374,56.282,28.809,186.0,52.0,41.0,85.37,27.96,5,2015-03-01
2015,3,Chubut,62.143,1.74,63.883,641.0,5.886,71.668,167.0,0.0,0.0,0.0,0.0,78.362,43.964,792.0,916.0,13.408,4.803,63.883,36.81,3,2015-03-01
2015,3,Córdoba,622.761,237.0,622.998,150.0,68.765,429.787,61.109,59.372,2.582,1.048,0.0,622.813,351.692,264.055,1.45,5.412,389.0,622.998,57.08,5,2015-03-01
2015,3,Corrientes,84.931,28.0,84.959,33.0,11.921,48.127,18.168,6.111,453.0,146.0,0.0,84.959,55.792,27.604,176.0,1.34,47.0,84.959,30.17,5,2015-03-01
2015,3,Entre Ríos,172.252,182.0,172.434,2.863,20.385,103.99,34.788,9.924,384.0,153.0,0.0,172.487,113.909,51.945,122.0,6.261,197.0,172.434,43.68,5,2015-03-01
2015,3,Formosa,27.751,1.0,27.752,1.862,6.521,14.354,2.791,1.842,379.0,2.0,0.0,27.751,21.573,5.264,2.0,899.0,14.0,27.752,18.84,4,2015-03-01
2015,3,Jujuy,39.548,2.0,39.55,2.549,9.278,21.588,5.169,966.0,0.0,0.0,0.0,39.55,32.598,6.895,22.0,0.0,35.0,39.55,21.27,4,2015-03-01
2015,3,La Pampa,64.976,495.0,65.471,613.0,13.087,47.66,9.0,55.0,39.0,10.0,0.0,61.473,12.755,41.886,4.078,6.195,557.0,65.471,57.96,3,2015-03-01
2015,3,La Rioja,16.753,18.0,16.771,10.0,3.84,9.102,2.984,832.0,0.0,3.0,0.0,16.771,16.725,0.0,16.0,2.0,28.0,16.771,17.15,4,2015-03-01
2015,3,Mendoza,169.261,1.562,170.823,256.0,25.0,173.43,45.0,18.0,5.0,13.0,0.0,173.792,153.299,13.03,2.572,42.0,1.88,170.823,32.49,4,2015-03-01
2015,3,Misiones,91.615,7.0,91.622,958.0,9.809,51.234,17.367,11.654,559.0,43.0,0.0,91.624,59.921,31.635,46.0,5.0,15.0,91.622,28.31,6,2015-03-01
2015,3,Neuquén,98.376,2.24,100.616,1.733,2.124,85.044,210.0,6.599,2.0,155.0,0.0,95.867,47.102,36.62,1.045,13.051,2.798,100.616,54.6,4,2015-03-01
2015,3,Río Negro,98.529,1.085,99.614,3.372,4.457,88.691,99.0,3.826,1.0,62.0,0.0,100.508,66.806,27.13,917.0,3.415,1.346,99.614,46.39,4,2015-03-01
2015,3,Salta,100.57,3.0,100.573,1.126,12.223,65.405,17.451,4.318,61.0,5.0,0.0,100.589,78.064,21.688,47.0,129.0,645.0,100.573,31.18,4,2015-03-01
2015,3,San Juan,51.409,621.0,52.03,9.0,391.0,54.963,0.0,0.0,0.0,2.0,0.0,55.365,48.67,451.0,770.0,1.231,908.0,52.03,27.67,3,2015-03-01
2015,3,San Luis,12.902,317.0,13.219,9.0,4.0,13.286,0.0,0.0,1.0,2.0,0.0,13.302,11.432,1.025,354.0,31.0,377.0,13.219,9.71,4,2015-03-01
2015,3,Santa Cruz,25.912,359.0,26.271,190.0,25.0,32.266,2.0,0.0,0.0,0.0,0.0,32.483,15.54,2.718,396.0,5.226,2.391,26.271,27.61,3,2015-03-01
2015,3,Santa Fe,556.097,641.0,556.738,6.767,80.817,363.177,59.531,42.021,2.32,1.133,0.0,555.766,337.042,209.673,4.169,4.426,1.428,556.738,52.15,5,2015-03-01
2015,3,Santiago Del Estero,39.394,3.0,39.397,703.0,8.332,23.158,5.956,1.249,0.0,0.0,0.0,39.398,33.886,4.365,19.0,1.097,30.0,39.397,17.12,4,2015-03-01
2015,3,Tierra Del Fuego,33.118,619.0,33.737,15.0,285.0,36.408,2.0,0.0,0.0,0.0,0.0,36.71,22.636,8.085,665.0,1.0,2.35,33.737,74.86,3,2015-03-01
2015,3,Tucumán,144.272,42.0,144.314,107.0,23.687,83.654,29.998,6.232,623.0,0.0,0.0,144.301,142.925,1.135,116.0,88.0,50.0,144.314,36.61,5,2015-03-01
2015,2,Buenos Aires,2871.079,12.711,2883.79,8.714,137.189,2299.705,243.503,159.922,2.01,6.712,0.0,2857.754,1581.77,1141.052,115.66,19.268,26.04,2883.79,56.8,4,2015-02-01
2015,2,Buenos Aires,1336.391,9.893,1346.284,2.493,51.799,990.112,148.569,142.976,1.482,9.258,0.0,1346.69,453.178,858.342,19.786,2.172,12.806,1346.284,116.07,5,2015-02-01
2015,2,Catamarca,25.666,13.0,25.679,15.0,7.253,14.003,3.776,593.0,37.0,1.0,0.0,25.678,25.387,242.0,15.0,1.0,34.0,25.679,25.45,4,2015-02-01
2015,2,Chaco,83.832,16.0,83.848,288.0,11.058,47.551,17.675,6.337,788.0,149.0,0.0,83.846,55.767,27.809,179.0,52.0,41.0,83.848,27.46,5,2015-02-01
2015,2,Chubut,61.745,1.74,63.485,656.0,6.032,55.791,168.0,0.0,0.0,0.0,0.0,62.647,43.949,762.0,916.0,13.055,4.803,63.485,36.58,3,2015-02-01
2015,2,Córdoba,609.51,236.0,609.746,156.0,72.695,434.717,54.993,46.415,1.956,903.0,0.0,611.835,348.13,255.596,435.0,5.199,386.0,609.746,55.87,5,2015-02-01
2015,2,Corrientes,83.288,28.0,83.316,34.0,12.542,48.015,17.184,5.039,379.0,126.0,0.0,83.319,55.238,26.553,157.0,1.321,47.0,83.316,29.58,5,2015-02-01
2015,2,Entre Ríos,169.309,183.0,169.492,2.864,21.986,104.043,32.293,7.867,354.0,136.0,0.0,169.543,113.378,49.767,119.0,6.031,197.0,169.492,42.93,5,2015-02-01
2015,2,Formosa,27.013,37.0,27.05,1.881,6.907,14.247,2.436,1.324,257.0,1.0,0.0,27.053,21.097,5.164,2.0,737.0,50.0,27.05,18.36,4,2015-02-01
2015,2,Jujuy,37.72,2.0,37.722,2.479,9.474,20.248,4.792,730.0,0.0,0.0,0.0,37.723,32.183,5.482,22.0,0.0,35.0,37.722,20.29,3,2015-02-01
2015,2,La Pampa,63.552,500.0,64.052,5.737,8.182,46.235,27.0,24.0,25.0,10.0,0.0,60.24,12.756,40.825,3.719,6.19,562.0,64.052,56.71,3,2015-02-01
2015,2,La Rioja,16.491,18.0,16.509,10.0,4.082,9.093,2.68,641.0,0.0,3.0,0.0,16.509,16.463,0.0,16.0,2.0,28.0,16.509,16.88,4,2015-02-01
2015,2,Mendoza,169.259,1.564,170.823,268.0,26.0,170.451,42.0,16.0,5.0,13.0,0.0,170.821,153.301,13.03,2.572,38.0,1.882,170.823,32.49,4,2015-02-01
2015,2,Misiones,88.512,7.0,88.519,958.0,10.36,51.671,15.022,10.072,408.0,33.0,0.0,88.524,59.179,29.283,37.0,5.0,15.0,88.519,27.35,5,2015-02-01
2015,2,Neuquén,95.644,2.241,97.885,1.755,2.348,82.727,214.0,5.168,2.0,110.0,0.0,92.324,47.078,34.183,1.044,12.781,2.799,97.885,53.12,4,2015-02-01
2015,2,Río Negro,97.64,1.087,98.727,3.413,4.525,87.362,97.0,3.24,1.0,51.0,0.0,98.689,66.738,26.268,916.0,3.457,1.348,98.727,45.98,4,2015-02-01
2015,2,Salta,98.264,3.0,98.267,1.123,13.02,64.737,16.241,3.114,29.0,5.0,0.0,98.269,77.214,20.297,47.0,129.0,580.0,98.267,30.46,4,2015-02-01
2015,2,San Juan,51.367,621.0,51.988,8.0,410.0,51.568,0.0,0.0,0.0,2.0,0.0,51.988,48.67,451.0,770.0,1.189,908.0,51.988,27.64,3,2015-02-01
2015,2,San Luis,12.904,317.0,13.221,9.0,4.0,13.204,0.0,0.0,1.0,2.0,0.0,13.22,11.432,1.025,354.0,33.0,377.0,13.221,9.71,4,2015-02-01
2015,2,Santa Cruz,25.384,379.0,25.763,210.0,25.0,25.519,2.0,0.0,0.0,0.0,0.0,25.756,15.343,2.707,396.0,4.917,2.4,25.763,27.07,3,2015-02-01
2015,2,Santa Fe,545.739,649.0,546.388,6.827,86.016,364.441,53.205,33.894,1.856,1.014,0.0,547.253,333.117,204.685,2.877,4.32,1.389,546.388,51.18,4,2015-02-01
2015,2,Santiago Del Estero,39.375,3.0,39.378,703.0,8.779,23.456,5.553,888.0,0.0,0.0,0.0,39.379,33.873,4.365,19.0,1.091,30.0,39.378,17.11,4,2015-02-01
2015,2,Tierra Del Fuego,32.96,619.0,33.579,15.0,285.0,36.073,2.0,0.0,0.0,0.0,0.0,36.375,22.636,7.927,665.0,1.0,2.35,33.579,74.51,3,2015-02-01
2015,2,Tucumán,140.635,42.0,140.677,107.0,25.178,83.462,26.966,4.502,455.0,0.0,0.0,140.67,139.944,479.0,116.0,88.0,50.0,140.677,35.69,4,2015-02-01
2015,1,Buenos Aires,2847.076,14.766,2861.842,8.882,123.589,2267.852,220.07,126.958,1.561,5.7,0.0,2754.612,1583.135,1096.836,134.177,18.754,28.94,2861.842,56.37,4,2015-01-01
2015,1,Buenos Aires,1321.139,11.582,1332.721,2.545,59.084,1013.51,134.151,114.569,1.195,8.401,0.0,1333.455,454.934,841.743,19.334,1.994,14.716,1332.721,114.9,5,2015-01-01
2015,1,Catamarca,25.312,20.0,25.332,13.0,7.634,13.754,3.202,517.0,9.0,1.0,0.0,25.13,25.033,241.0,16.0,1.0,41.0,25.332,25.11,3,2015-01-01
2015,1,Chaco,81.329,31.0,81.36,26.0,12.053,47.425,15.883,5.346,489.0,135.0,0.0,81.357,54.952,26.161,164.0,27.0,56.0,81.36,26.65,5,2015-01-01
2015,1,Chubut,63.327,1.946,65.273,651.0,6.176,57.333,102.0,0.0,0.0,0.0,0.0,64.262,45.645,717.0,906.0,12.54,5.465,65.273,37.61,3,2015-01-01
2015,1,Córdoba,596.663,294.0,596.957,157.0,78.427,432.802,46.574,37.443,1.615,815.0,0.0,597.833,343.883,247.564,415.0,4.645,450.0,596.957,54.7,4,2015-01-01
2015,1,Corrientes,81.488,43.0,81.531,36.0,13.295,47.842,15.554,4.424,235.0,98.0,0.0,81.484,54.649,25.372,129.0,1.319,62.0,81.531,28.95,5,2015-01-01
2015,1,Entre Ríos,165.839,231.0,166.07,2.867,23.951,104.168,28.113,6.926,274.0,119.0,0.0,166.418,112.363,47.411,108.0,5.943,245.0,166.07,42.07,4,2015-01-01
2015,1,Formosa,26.657,43.0,26.7,1.891,7.336,14.413,2.024,878.0,157.0,1.0,0.0,26.7,21.022,4.951,1.0,670.0,56.0,26.7,18.12,3,2015-01-01
2015,1,Jujuy,36.608,3.0,36.611,2.458,9.754,19.858,3.939,603.0,0.0,0.0,0.0,36.612,31.505,5.048,22.0,0.0,36.0,36.611,19.69,3,2015-01-01
2015,1,La Pampa,62.155,542.0,62.697,6.059,8.054,45.038,26.0,10.0,13.0,10.0,0.0,59.21,13.143,39.571,3.215,6.164,604.0,62.697,55.51,3,2015-01-01
2015,1,La Rioja,16.31,23.0,16.333,11.0,4.201,9.379,2.207,533.0,0.0,3.0,0.0,16.334,16.282,0.0,16.0,2.0,33.0,16.333,16.7,4,2015-01-01
2015,1,Mendoza,168.355,1.805,170.16,287.0,24.0,169.763,38.0,16.0,6.0,11.0,0.0,170.145,152.433,13.03,2.542,29.0,2.126,170.16,32.37,4,2015-01-01
2015,1,Misiones,85.139,7.0,85.146,958.0,11.136,51.906,12.387,8.543,194.0,26.0,0.0,85.15,58.262,26.836,30.0,5.0,13.0,85.146,26.31,5,2015-01-01
2015,1,Neuquén,93.373,2.369,95.742,1.895,2.577,80.787,170.0,4.067,2.0,76.0,0.0,89.574,47.518,32.152,1.024,12.088,2.96,95.742,51.95,4,2015-01-01
2015,1,Río Negro,96.145,1.188,97.333,3.371,4.913,86.173,94.0,2.632,2.0,42.0,0.0,97.227,66.274,25.217,907.0,3.473,1.462,97.333,45.33,4,2015-01-01
2015,1,Salta,96.793,18.0,96.811,1.123,14.151,64.992,13.955,2.569,15.0,5.0,0.0,96.81,76.28,19.781,47.0,129.0,574.0,96.811,30.01,4,2015-01-01
2015,1,San Juan,51.117,702.0,51.819,8.0,445.0,51.346,0.0,0.0,0.0,2.0,0.0,51.801,48.441,451.0,755.0,1.165,1.007,51.819,27.55,3,2015-01-01
2015,1,San Luis,12.878,354.0,13.232,10.0,8.0,12.72,0.0,1.0,0.0,2.0,0.0,12.741,11.414,1.025,351.0,30.0,412.0,13.232,9.72,4,2015-01-01
2015,1,Santa Cruz,26.217,424.0,26.641,205.0,27.0,26.048,2.0,0.0,0.0,0.0,0.0,26.282,16.215,2.7,392.0,4.772,2.562,26.641,27.99,3,2015-01-01
2015,1,Santa Fe,535.64,797.0,536.437,6.883,93.096,360.964,45.27,27.597,1.542,900.0,0.0,536.252,328.809,199.037,2.845,4.239,1.507,536.437,50.24,4,2015-01-01
2015,1,Santiago Del Estero,39.244,8.0,39.252,701.0,9.236,23.136,4.796,748.0,0.0,0.0,0.0,38.617,33.813,4.365,19.0,1.02,35.0,39.252,17.06,4,2015-01-01
2015,1,Tierra Del Fuego,32.726,730.0,33.456,14.0,609.0,36.319,2.0,0.0,0.0,0.0,0.0,36.944,22.291,7.924,657.0,1.0,2.583,33.456,74.23,3,2015-01-01
2015,1,Tucumán,138.184,92.0,138.276,107.0,27.143,83.895,23.061,3.722,334.0,0.0,0.0,138.262,137.857,115.0,116.0,88.0,100.0,138.276,35.08,4,2015-01-01
2014,4,Buenos Aires,2801.178,15.229,2816.407,8.226,132.937,2250.445,203.62,104.322,997.0,5.406,0.0,2705.954,1575.978,1070.135,120.528,17.728,32.038,2816.407,56.09,4,2014-04-01
2014,4,Buenos Aires,1318.526,11.994,1330.52,2.698,62.896,1038.269,123.451,95.772,890.0,7.997,0.0,1331.972,455.785,840.224,17.155,1.962,15.394,1330.52,114.9,5,2014-04-01
2014,4,Catamarca,25.472,21.0,25.493,21.0,8.047,14.093,2.91,421.0,0.0,1.0,0.0,25.493,25.192,241.0,16.0,0.0,44.0,25.493,25.51,3,2014-04-01
2014,4,Chaco,65.998,37.0,66.035,483.0,12.837,42.106,7.908,2.6,124.0,2.0,0.0,66.06,55.024,10.918,31.0,0.0,62.0,66.035,21.87,4,2014-04-01
2014,4,Chubut,66.557,1.985,68.542,1.858,6.218,60.392,70.0,0.0,0.0,0.0,0.0,68.538,48.539,697.0,891.0,12.256,6.159,68.542,40.25,3,2014-04-01
2014,4,Córdoba,590.113,319.0,590.432,1.903,85.362,427.844,41.947,30.858,1.177,782.0,0.0,589.873,345.157,240.452,419.0,3.918,486.0,590.432,54.7,4,2014-04-01
2014,4,Corrientes,65.656,54.0,65.71,40.0,13.86,42.182,7.513,2.106,0.0,9.0,0.0,65.71,54.754,9.526,40.0,1.315,75.0,65.71,23.56,4,2014-04-01
2014,4,Entre Ríos,140.567,246.0,140.813,2.311,27.801,88.649,18.318,3.584,1.0,66.0,0.0,140.73,112.291,23.027,57.0,5.178,260.0,140.813,36.03,4,2014-04-01
2014,4,Formosa,26.156,51.0,26.207,1.947,7.83,14.058,1.852,473.0,47.0,1.0,0.0,26.208,21.245,4.896,1.0,0.0,65.0,26.207,17.96,3,2014-04-01
2014,4,Jujuy,35.999,3.0,36.002,1.88,10.427,19.74,3.443,465.0,0.0,0.0,0.0,35.955,31.349,4.583,22.0,37.0,11.0,36.002,19.6,3,2014-04-01
2014,4,La Pampa,56.813,567.0,57.38,6.266,6.879,36.52,26.0,5.0,4.0,10.0,0.0,49.71,16.043,34.281,514.0,5.894,648.0,57.38,51.27,3,2014-04-01
2014,4,La Rioja,16.379,23.0,16.402,9.0,4.333,9.728,1.943,386.0,0.0,3.0,0.0,16.402,16.352,0.0,17.0,0.0,33.0,16.402,17.01,4,2014-04-01
2014,4,Mendoza,167.766,1.848,169.614,303.0,19.0,169.222,36.0,14.0,5.0,12.0,0.0,169.611,151.797,13.03,2.534,31.0,2.222,169.614,32.64,4,2014-04-01
2014,4,Misiones,77.222,7.0,77.229,547.0,11.84,53.093,8.731,2.952,54.0,12.0,0.0,77.229,58.435,18.613,16.0,150.0,15.0,77.229,24.16,4,2014-04-01
2014,4,Neuquén,92.999,2.397,95.396,1.731,2.744,80.938,126.0,3.621,2.0,66.0,0.0,89.228,47.721,31.778,1.014,11.853,3.03,95.396,52.55,4,2014-04-01
2014,4,Río Negro,95.05,1.21,96.26,3.64,4.723,85.094,94.0,2.319,4.0,30.0,0.0,95.904,66.307,23.703,901.0,3.819,1.53,96.26,45.48,4,2014-04-01
2014,4,Salta,93.921,26.0,93.947,54.0,16.214,63.221,12.552,1.922,0.0,4.0,0.0,93.967,76.026,17.289,48.0,6.0,578.0,93.947,29.53,4,2014-04-01
2014,4,San Juan,51.39,729.0,52.119,11.0,478.0,51.628,0.0,0.0,0.0,2.0,0.0,52.119,48.653,451.0,740.0,1.202,1.073,52.119,28.04,3,2014-04-01
2014,4,San Luis,12.788,359.0,13.147,9.0,0.0,13.135,0.0,0.0,1.0,2.0,0.0,13.147,11.419,926.0,355.0,24.0,423.0,13.147,9.79,4,2014-04-01
2014,4,Santa Cruz,25.277,436.0,25.713,156.0,1.4,24.145,1.0,1.0,0.0,0.0,0.0,25.703,17.553,448.0,388.0,4.395,2.929,25.713,27.8,3,2014-04-01
2014,4,Santa Fe,528.459,938.0,529.397,8.707,99.962,359.293,36.718,21.098,869.0,824.0,0.0,527.471,335.267,183.009,3.205,6.282,1.634,529.397,50.0,4,2014-04-01
2014,4,Santiago Del Estero,39.308,9.0,39.317,1.246,8.913,24.181,4.359,602.0,0.0,0.0,0.0,39.301,34.11,4.231,19.0,920.0,37.0,39.317,17.27,3,2014-04-01
2014,4,Tierra Del Fuego,28.249,741.0,28.99,12.0,283.0,31.489,2.0,0.0,0.0,0.0,0.0,31.786,21.948,3.664,655.0,1.0,2.722,28.99,66.14,3,2014-04-01
2014,4,Tucumán,137.329,95.0,137.424,17.0,28.746,85.091,20.631,2.733,196.0,0.0,0.0,137.414,137.093,97.0,116.0,13.0,105.0,137.424,35.32,4,2014-04-01
2014,3,Buenos Aires,2835.537,14.028,2849.565,7.355,128.187,2281.524,156.693,68.947,243.0,4.232,0.0,2647.181,1562.533,1110.628,124.474,20.049,31.881,2849.565,56.75,4,2014-03-01
2014,3,Buenos Aires,1307.195,10.63,1317.825,840.0,78.016,1060.145,102.17,70.907,95.0,6.626,0.0,1318.799,450.155,833.402,17.886,1.995,14.387,1317.825,113.8,4,2014-03-01
2014,3,Catamarca,24.665,21.0,24.686,19.0,8.845,13.79,1.915,111.0,0.0,0.0,0.0,24.68,24.38,244.0,15.0,0.0,47.0,24.686,24.71,3,2014-03-01
2014,3,Chaco,63.71,36.0,63.746,398.0,14.731,41.934,5.428,1.274,5.0,0.0,0.0,63.77,53.321,10.336,29.0,1.0,59.0,63.746,21.11,3,2014-03-01
2014,3,Chubut,67.13,2.007,69.137,2.013,6.281,60.771,34.0,0.0,0.0,0.0,0.0,69.099,49.219,668.0,882.0,11.853,6.515,69.137,40.6,3,2014-03-01
2014,3,Córdoba,585.231,200.0,585.431,660.0,98.992,435.692,28.992,18.888,84.0,664.0,0.0,583.972,340.212,240.334,444.0,4.064,377.0,585.431,54.23,4,2014-03-01
2014,3,Corrientes,63.516,33.0,63.549,21.0,15.448,41.717,5.181,1.172,0.0,0.0,0.0,63.539,52.957,9.184,31.0,1.312,65.0,63.549,22.79,3,2014-03-01
2014,3,Entre Ríos,136.618,115.0,136.733,1.709,29.71,91.45,12.569,1.31,0.0,48.0,0.0,136.796,108.907,22.44,48.0,5.203,135.0,136.733,34.98,3,2014-03-01
2014,3,Formosa,25.873,64.0,25.937,2.001,8.323,14.202,1.324,85.0,0.0,0.0,0.0,25.935,21.021,4.836,0.0,0.0,80.0,25.937,17.77,3,2014-03-01
2014,3,Jujuy,33.739,2.0,33.741,127.0,10.979,20.216,2.305,82.0,0.0,0.0,0.0,33.709,30.128,3.541,22.0,37.0,13.0,33.741,18.37,3,2014-03-01
2014,3,La Pampa,61.861,564.0,62.425,6.458,6.645,41.009,24.0,5.0,4.0,10.0,0.0,54.155,16.051,33.94,538.0,11.219,677.0,62.425,55.78,3,2014-03-01
2014,3,La Rioja,15.893,23.0,15.916,10.0,4.785,9.72,1.337,61.0,0.0,0.0,0.0,15.913,15.864,0.0,14.0,1.0,37.0,15.916,16.51,3,2014-03-01
2014,3,Mendoza,166.184,1.74,167.924,35.0,0.0,167.763,31.0,12.0,13.0,1.0,0.0,167.855,150.12,13.03,2.512,40.0,2.222,167.924,32.31,4,2014-03-01
2014,3,Misiones,75.327,0.0,75.327,640.0,13.637,53.51,5.928,1.606,0.0,1.0,0.0,75.322,56.933,18.373,4.0,3.0,14.0,75.327,23.57,4,2014-03-01
2014,3,Neuquén,100.099,2.268,102.367,1.522,3.099,80.09,107.0,2.865,10.0,27.0,0.0,87.72,54.458,30.964,1.0,12.858,3.087,102.367,56.4,4,2014-03-01
2014,3,Río Negro,96.629,1.151,97.78,3.64,5.189,86.868,87.0,1.944,8.0,9.0,0.0,97.745,65.264,26.59,888.0,3.533,1.505,97.78,46.2,3,2014-03-01
2014,3,Salta,92.929,25.0,92.954,732.0,17.481,66.026,8.314,388.0,0.0,0.0,0.0,92.941,73.828,18.394,43.0,109.0,580.0,92.954,29.22,3,2014-03-01
2014,3,San Juan,51.031,748.0,51.779,8.0,487.0,51.276,0.0,0.0,0.0,0.0,0.0,51.771,48.272,451.0,731.0,1.199,1.126,51.779,27.85,3,2014-03-01
2014,3,San Luis,12.683,363.0,13.046,8.0,0.0,13.029,0.0,0.0,3.0,0.0,0.0,13.04,11.303,925.0,355.0,25.0,438.0,13.046,9.71,4,2014-03-01
2014,3,Santa Cruz,25.664,446.0,26.11,195.0,1.624,24.248,1.0,1.0,0.0,0.0,0.0,26.069,17.862,492.0,385.0,4.273,3.098,26.11,28.23,3,2014-03-01
2014,3,Santa Fe,520.196,691.0,520.887,8.23,112.593,357.615,23.962,12.124,38.0,806.0,0.0,515.368,325.577,183.63,4.407,6.54,733.0,520.887,49.2,3,2014-03-01
2014,3,Santiago Del Estero,37.539,9.0,37.548,791.0,9.914,23.826,2.867,142.0,0.0,0.0,0.0,37.54,32.82,3.9,19.0,768.0,41.0,37.548,16.49,3,2014-03-01
2014,3,Tierra Del Fuego,28.037,755.0,28.792,12.0,336.0,32.348,2.0,0.0,0.0,0.0,0.0,32.698,21.84,3.469,650.0,1.0,2.832,28.792,65.69,3,2014-03-01
2014,3,Tucumán,131.978,88.0,132.066,6.0,32.716,84.668,14.101,559.0,4.0,0.0,0.0,132.054,131.739,97.0,117.0,13.0,100.0,132.066,33.94,3,2014-03-01
2014,2,Buenos Aires,2750.43,14.116,2764.546,6.902,162.274,2288.772,140.226,56.549,284.0,4.309,0.0,2659.316,1568.881,1025.49,120.008,17.02,33.147,2764.546,55.06,4,2014-02-01
2014,2,Buenos Aires,1299.502,10.713,1310.215,847.0,81.431,1078.213,87.359,56.004,59.0,6.427,0.0,1310.34,447.637,828.411,17.729,1.883,14.555,1310.215,113.14,4,2014-02-01
2014,2,Catamarca,24.66,23.0,24.683,19.0,8.844,13.794,1.915,111.0,0.0,0.0,0.0,24.683,24.38,243.0,17.0,0.0,43.0,24.683,24.7,3,2014-02-01
2014,2,Chaco,63.243,36.0,63.279,412.0,14.854,41.53,5.418,1.085,5.0,0.0,0.0,63.304,53.321,9.87,30.0,0.0,58.0,63.279,20.96,3,2014-02-01
2014,2,Chubut,68.503,2.016,70.519,2.064,6.582,61.868,0.0,0.0,0.0,0.0,0.0,70.514,51.07,649.0,866.0,10.96,6.974,70.519,41.41,3,2014-02-01
2014,2,Córdoba,576.747,205.0,576.952,2.105,101.598,429.536,28.698,14.824,76.0,627.0,0.0,577.464,337.825,234.729,351.0,3.673,374.0,576.952,53.45,4,2014-02-01
2014,2,Corrientes,62.925,33.0,62.958,20.0,15.563,41.219,5.199,956.0,0.0,0.0,0.0,62.957,52.883,8.68,31.0,1.309,55.0,62.958,22.58,3,2014-02-01
2014,2,Entre Ríos,135.468,115.0,135.583,2.187,32.781,86.757,12.564,1.162,0.0,44.0,0.0,135.495,108.9,21.706,49.0,4.795,133.0,135.583,34.69,3,2014-02-01
2014,2,Formosa,25.535,65.0,25.6,2.032,8.218,13.944,1.321,85.0,0.0,0.0,0.0,25.6,20.894,4.628,0.0,0.0,78.0,25.6,17.54,3,2014-02-01
2014,2,Jujuy,34.359,2.0,34.361,1.873,11.233,18.851,2.305,82.0,0.0,0.0,0.0,34.344,30.128,4.161,23.0,40.0,9.0,34.361,18.71,3,2014-02-01
2014,2,La Pampa,55.048,580.0,55.628,7.032,6.761,34.089,18.0,5.0,4.0,10.0,0.0,47.919,15.957,32.6,513.0,5.869,689.0,55.628,49.71,3,2014-02-01
2014,2,La Rioja,15.889,23.0,15.912,10.0,4.785,9.719,1.337,61.0,0.0,0.0,0.0,15.912,15.864,0.0,14.0,0.0,34.0,15.912,16.5,3,2014-02-01
2014,2,Mendoza,165.046,1.761,166.807,35.0,6.0,166.71,31.0,10.0,5.0,10.0,0.0,166.807,148.979,13.03,2.48,36.0,2.282,166.807,32.1,4,2014-02-01
2014,2,Misiones,74.689,0.0,74.689,540.0,13.644,53.245,5.924,1.334,2.0,0.0,0.0,74.689,56.933,17.594,4.0,150.0,8.0,74.689,23.37,4,2014-02-01
2014,2,Neuquén,90.053,2.235,92.288,1.531,3.206,79.087,92.0,2.289,2.0,30.0,0.0,86.237,47.767,29.776,997.0,10.765,2.983,92.288,50.84,4,2014-02-01
2014,2,Río Negro,94.812,1.145,95.957,3.468,5.507,84.978,78.0,1.569,2.0,8.0,0.0,95.61,64.92,24.944,876.0,3.657,1.56,95.957,45.33,3,2014-02-01
2014,2,Salta,91.949,25.0,91.974,53.0,18.818,64.44,8.293,388.0,0.0,0.0,0.0,91.992,73.841,17.504,45.0,7.0,577.0,91.974,28.91,3,2014-02-01
2014,2,San Juan,50.891,755.0,51.646,10.0,507.0,51.129,0.0,0.0,0.0,0.0,0.0,51.646,48.161,451.0,722.0,1.139,1.173,51.646,27.78,3,2014-02-01
2014,2,San Luis,12.691,364.0,13.055,7.0,0.0,13.045,0.0,0.0,1.0,2.0,0.0,13.055,11.306,925.0,354.0,22.0,448.0,13.055,9.72,4,2014-02-01
2014,2,Santa Cruz,26.71,459.0,27.169,153.0,1.637,25.374,2.0,0.0,0.0,0.0,0.0,27.166,18.956,448.0,381.0,4.118,3.266,27.169,29.38,3,2014-02-01
2014,2,Santa Fe,511.753,605.0,512.358,8.515,115.197,353.559,23.939,10.058,34.0,792.0,0.0,512.094,324.101,178.495,3.085,6.041,636.0,512.358,48.39,3,2014-02-01
2014,2,Santiago Del Estero,38.002,9.0,38.011,1.231,9.914,23.842,2.867,142.0,0.0,0.0,0.0,37.996,32.82,4.231,19.0,907.0,34.0,38.011,16.7,3,2014-02-01
2014,2,Tierra Del Fuego,27.443,766.0,28.209,12.0,334.0,31.198,2.0,0.0,0.0,0.0,0.0,31.546,21.618,3.008,648.0,1.0,2.934,28.209,64.36,3,2014-02-01
2014,2,Tucumán,131.981,88.0,132.069,6.0,32.714,84.675,14.101,559.0,4.0,0.0,0.0,132.059,131.74,97.0,121.0,13.0,98.0,132.069,33.94,3,2014-02-01
